last_delivered,period,outlier,month_value,price,active,customer_id,product_id
2019-02-16,35,41,6.7,6.7,t,53,142
2019-02-16,365,366,0,10.5,t,55,587
2018-12-18,365,366,15.95,15.95,t,152613,291311
2019-02-16,32,39,22,22,t,56,515
2019-02-16,365,366,0,6.6,t,84,386
2019-02-16,365,366,0,12.1,t,128,8266
2018-12-31,365,366,15.33,15.33,t,152613,291348
2019-01-16,34,39,43,3,t,152613,291353
2019-02-16,20,48,37.7,2.9,t,216,6
2019-02-16,365,366,0,21,t,230,459
2018-12-15,365,366,18,18,t,152613,291376
2019-02-16,45,54,4.8,4.8,t,254,440
2019-01-23,365,366,9.1,18.2,t,152613,291382
2019-02-16,14,18,30.23,9.75,t,264,670
2019-02-16,35,61,63.79,14.05,t,264,1011
2019-01-09,365,366,43.08,3.59,t,152613,291409
2019-02-16,28,44,19.09,16.6,t,264,2406
2019-02-16,365,366,0,16.3,t,272,157
2019-02-16,25,43,24.53,10.2,t,278,670
2019-02-16,13,19,35.69,16.6,t,278,1144
2019-02-28,47,57,11.25,4.5,t,1008,390
2019-02-28,11,18,197.33,8,t,1032,43
2019-02-16,365,366,0,4.32,t,283,106811
2019-02-16,14,23,68.06,19.2,t,301,187
2019-02-16,365,366,0,16.4,t,301,1254
2019-02-28,30,42,26.67,20,t,1042,204
2019-02-25,21,37,51.78,31.07,t,152472,291290
2019-03-01,33,77,0,0,t,152486,291624
2019-02-13,365,366,0,34.83,t,152490,291999
2019-02-28,10,15,466.2,23.31,t,152530,291939
2019-03-01,7,10,498.31,11.99,t,301,325906
2019-02-16,78,94,8.4,8.5,t,303,541
2019-02-16,56,68,10.7,10.7,t,312,2170
2019-02-16,21,39,21.3,14.2,t,314,615
2019-02-21,9,12,64.75,18.5,t,347,12123
2019-02-16,365,366,0,3.5,t,317,458
2019-02-26,7,14,212,26.5,t,425,347
2019-03-02,5,10,100.5,4.5,t,307,88
2019-03-01,365,366,0,17.81,t,152533,290859
2019-03-01,56,68,4.25,26.56,t,152533,290917
2019-03-01,19,33,112.07,9.95,t,553,28
2019-02-13,8,12,0,45.5,t,152490,290835
2019-02-20,20,35,51.15,4.65,t,505,532
2019-02-13,365,366,0,4.1,t,152490,291417
2019-01-15,30,52,23.33,14,t,152530,291294
2019-02-19,23,28,15.38,6.2,t,347,198
2019-02-05,365,366,0,3.5,t,152490,291441
2019-01-15,52,63,35,35,t,152530,292102
2019-01-05,6,10,125.42,8.75,t,152530,292161
2018-12-18,365,366,26.37,26.37,t,152531,291439
2019-01-28,365,366,0,4.7,t,152650,291869
2019-01-15,365,366,35,35,t,152531,291448
2018-12-18,365,366,9.5,19,t,152532,291147
2019-03-01,42,51,16.37,32.74,t,152533,291226
2019-01-18,365,366,32,32,t,152533,290874
2019-01-18,365,366,9,9,t,152533,291036
2019-02-16,43,60,16.5,8.25,t,326,425
2019-01-04,365,366,10.24,10.24,t,152533,291264
2018-12-28,365,366,11.8,11.8,t,152533,291329
2019-02-01,52,63,21.3,21.3,t,152530,291780
2019-01-04,365,366,31.25,31.25,t,152613,291416
2019-02-05,365,366,0,20,t,152490,291919
2019-02-05,20,26,27.97,7.99,t,152490,291948
2019-01-09,12,15,89.7,35.88,t,152613,291423
2018-12-31,17,20,44.82,29.88,t,152613,291432
2019-02-05,27,33,10.5,10.5,t,152490,292156
2019-02-01,365,366,0,15,t,152530,291789
2019-03-01,16,23,16.35,9.4,t,152490,292181
2019-01-19,36,44,30.11,40.15,t,152613,291444
2019-02-28,38,61,35.4,11.8,t,152530,291329
2019-03-01,56,68,20,-12.68,t,152533,291522
2019-02-28,23,47,30.8,1.4,t,152562,291011
2019-02-15,365,366,21.35,21.35,t,152562,291209
2018-12-31,3,11,25.62,8.54,t,152613,291471
2019-02-16,365,366,0,9.05,t,329,82
2019-02-16,21,34,11.33,8.5,t,347,29
2019-01-30,42,51,51,51,t,152575,291258
2019-02-16,365,366,0,8,t,425,40
2019-02-16,32,39,11.5,11.5,t,425,556
2019-02-16,15,18,21,10.5,t,478,482
2019-02-05,28,34,19,19,t,152491,291069
2019-01-25,365,366,18.5,18.5,t,152535,291004
2019-02-28,11,17,22.1,6.9,t,1224,210
2019-02-16,365,366,0,9.05,t,1213,82
2019-01-25,23,28,42.7,21.35,t,152535,291209
2019-02-13,365,366,0,9,t,152498,292226
2019-03-02,8,10,223.2,13.95,t,1236,517
2019-03-02,17,35,128.33,55,t,1753,23
2019-03-01,4,10,679,21,t,152491,291193
2019-02-16,15,18,0,4.5,t,1753,234
2019-03-02,6,11,259,21,t,1753,400
2019-02-23,9,43,14.5,2.9,t,1213,65
2019-02-16,365,366,0,15.6,t,1753,1011
2019-02-16,16,33,49.25,11.4,t,1757,670
2019-02-16,8,13,17.33,5.2,t,2238,10
2019-02-16,11,17,23.1,4.95,t,2238,228
2019-03-01,4,10,289.94,20.71,t,152491,291300
2019-03-02,12,19,26.4,6.6,t,1753,541
2019-03-02,12,18,72.05,11,t,1757,28
2019-02-07,27,45,56.1,28.05,t,152491,292094
2019-02-16,7,42,7.2,2.4,t,2238,602
2019-01-02,365,366,25.5,4.25,t,152535,291007
2019-02-27,40,72,58.2,14.55,t,1301,272
2019-02-27,22,32,11,5.5,t,1301,537
2019-02-27,32,45,42.5,30,t,1301,574
2019-02-28,21,34,73.97,31.7,t,152491,291373
2019-02-27,25,32,15.9,11.8,t,1301,576
2019-02-27,365,366,0,26.1,t,1301,141247
2019-01-02,365,366,19.98,9.99,t,152535,291948
2019-02-27,365,366,0,15.5,t,1301,391253
2019-01-02,365,366,33,16.5,t,152535,292181
2019-02-01,365,366,0,4.06,t,152537,291951
2019-01-09,365,366,37.85,37.85,t,152538,292211
2019-02-01,41,65,6.5,6.5,t,152537,292004
2019-01-18,14,17,53.82,26.91,t,152539,290860
2019-02-21,26,31,34.87,26.15,t,152491,291968
2019-01-11,365,366,9.14,45.7,t,152539,290931
2019-02-16,365,366,0,9.3,t,2431,330
2019-02-16,365,366,0,14.4,t,2431,4091
2019-03-01,5,10,223.65,31.95,t,152491,292210
2018-12-08,2,11,96,48,t,152613,291495
2019-02-16,49,59,16,16,t,2651,31
2019-02-16,77,93,17.5,17.5,t,2651,113
2019-02-16,365,366,0,3.6,t,2651,243
2019-02-16,365,366,0,16,t,2651,272
2019-03-01,58,70,4.87,4.87,t,152495,291417
2019-03-01,365,366,0,31.54,t,152495,292198
2019-02-27,20,24,73.52,36.76,t,152499,291142
2019-02-25,18,23,43.75,12.5,t,152535,290986
2019-02-16,60,72,13,4.65,t,2651,657
2019-02-16,79,95,34.5,34.5,t,2651,1140
2019-03-01,365,366,0,32.74,t,152537,291226
2019-02-01,365,366,0,28.69,t,152495,292148
2019-02-26,14,20,105,30,t,8126,269
2019-03-01,13,27,151.18,25.81,t,152500,291678
2019-03-02,9,17,444.67,23,t,8867,400
2019-01-29,29,33,20.92,13.95,t,152539,292206
2019-03-01,52,63,11,11,t,152539,291966
2019-03-02,7,11,110,16.5,t,48781,584
2019-02-06,18,28,73.2,24.4,t,152499,291508
2019-02-06,35,42,23.22,23.22,t,152499,291524
2019-02-06,14,20,62.14,31.07,t,152499,291860
2019-01-11,365,366,15.79,15.79,t,152539,291922
2019-02-12,56,88,180,-90,t,152570,291732
2019-02-06,365,366,0,26.37,t,152499,292065
2019-02-06,365,366,0,26.37,t,152499,292074
2019-02-21,16,26,32.25,10.75,t,41240,380
2018-12-14,365,366,9.79,9.79,t,152540,291145
2019-02-01,35,42,64,16,t,152500,290875
2019-01-16,365,366,42.21,42.21,t,152542,291274
2019-02-26,41,77,12.33,9.25,t,152539,292226
2019-02-26,8,10,65.77,12.8,t,152573,291429
2018-12-12,365,366,34.96,34.96,t,152542,291820
2019-01-04,365,366,88.4,88.4,t,152543,324698
2019-01-29,365,366,44.04,44.04,t,152542,291711
2018-12-14,365,366,6.1,6.1,t,152544,290896
2019-01-19,365,366,17.9,8.95,t,152544,291003
2018-12-19,365,366,27,9,t,152544,291036
2019-01-11,365,366,414.36,69.06,t,152544,291086
2019-03-01,6,14,144.47,9.85,t,78767,672
2019-01-04,34,55,15.83,9.5,t,152544,291173
2018-12-10,365,366,36,18,t,152544,292118
2019-01-03,43,52,9.3,18.6,t,152545,290892
2019-02-13,8,10,131.25,17.5,t,152575,290923
2018-12-14,365,366,46.4,23.2,t,152546,291079
2018-12-14,365,366,27,13.5,t,152546,291359
2019-02-08,17,34,63,18,t,152570,292052
2019-02-16,365,366,0,9.5,t,2651,10396
2019-02-16,32,38,18.6,9.3,t,8126,268
2019-02-16,365,366,0,18.6,t,8126,328
2019-02-16,365,366,0,3.75,t,8126,519
2019-02-16,365,366,0,19,t,8126,2108
2019-02-16,22,43,93.5,8.75,t,8867,412
2019-02-16,365,366,0,3.2,t,8867,419
2018-12-14,365,366,50,12.5,t,152546,291836
2019-01-15,365,366,7.54,7.54,t,152547,290981
2019-01-17,10,12,42,6,t,152613,291520
2019-02-12,35,42,24.86,24.86,t,152574,291119
2019-02-12,35,42,48,8,t,152574,291788
2019-02-28,365,366,11.25,3.75,t,1368,64
2019-02-28,365,366,20,20,t,1368,73
2019-02-28,365,366,22.65,22.65,t,1368,98
2019-02-16,365,366,0,5.6,t,72986,800
2019-02-28,77,93,37,37,t,1368,328
2019-02-28,365,366,19.56,12,t,1368,372
2019-02-16,365,366,0,15.5,t,89389,335
2019-02-16,365,366,0,19,t,89389,584
2019-01-07,365,366,18,6,t,152613,291548
2019-02-26,23,48,0,0,t,91770,518
2019-03-01,7,12,418.88,47.42,t,152509,290835
2019-02-26,9,12,11.6,2.9,t,156128,88
2019-03-02,8,17,129.95,25.99,t,91770,625
2019-01-23,36,47,11.96,2.99,t,152613,291578
2019-02-06,21,22,26.1,26.1,t,152508,291872
2019-02-25,9,10,51.42,20.5,t,152509,291239
2019-02-25,29,43,13.1,18.9,t,152509,291635
2019-02-23,15,20,133.63,50.11,t,152509,291747
2018-12-19,16,26,45,2.5,t,152613,291599
2019-02-22,9,14,20.7,4.6,t,156128,29
2019-01-02,365,366,26.25,26.25,t,152613,291612
2019-03-01,13,27,17,3,t,140373,458
2019-02-25,5,10,64.4,16.1,t,159077,12123
2019-01-16,47,73,31.5,21,t,152613,291631
2019-01-07,365,366,13.5,13.5,t,152613,291641
2019-01-21,28,34,5.61,5.61,t,152613,291643
2019-02-16,14,29,10.4,5.2,t,91770,650
2018-12-31,365,366,15.4,15.4,t,152613,291645
2019-02-16,28,34,11,11,t,117483,41
2019-02-16,365,366,0,30.9,t,145932,400
2019-02-16,5,11,0,11,t,156128,157
2019-02-16,20,28,29.25,3.9,t,156128,198
2019-02-16,365,366,0,11.9,t,156128,319
2019-02-16,28,45,127.61,15.6,t,156128,516
2019-02-16,365,366,0,15.3,t,156128,538
2019-02-16,14,23,29.8,14.9,t,159077,459
2019-02-27,365,366,0,38.6,t,1722,449
2018-12-12,365,366,39.5,39.5,t,152613,291699
2019-02-16,365,366,0,4.7,t,174994,653
2019-02-16,9,15,0,15.3,t,178807,118
2018-12-16,26,32,138.58,10.66,t,152613,291716
2019-01-02,365,366,10.5,10.5,t,152613,291727
2019-02-27,34,45,48,16,t,1829,54
2019-02-25,19,27,29.9,29.9,t,172273,547
2019-01-21,8,19,33.37,30.88,t,152613,291731
2019-02-16,365,366,0,10.4,t,178807,670
2019-01-04,365,366,11.7,11.7,t,152613,291736
2019-02-25,14,31,29.22,18.7,t,152509,291953
2019-02-27,23,26,10,10.3,t,1829,274
2019-02-08,42,51,18.25,18.25,t,152575,291887
2018-12-31,37,45,28.35,28.35,t,152613,291760
2019-02-13,8,10,32.54,7.23,t,152575,291082
2019-02-23,11,15,90.75,16.5,t,159077,674
2019-02-27,39,64,43.5,29,t,1829,529
2019-02-27,21,23,24.93,8.31,t,2082,282
2019-02-27,40,44,11.33,7.75,t,2082,325
2019-01-29,46,56,33.34,33.34,t,152548,292107
2019-02-27,20,40,27.5,11,t,2123,436
2019-02-28,9,10,41.17,9.5,t,1656,494
2019-02-28,16,17,21.9,10.95,t,1656,533
2019-02-28,365,366,30,15,t,1656,10707
2019-02-28,365,366,26.04,10.5,t,1713,28
2019-02-23,17,23,16.77,10.06,t,152509,292118
2019-02-28,17,28,79.2,13.2,t,152510,291235
2019-02-28,20,44,66.15,28.35,t,152510,291760
2019-01-30,35,46,48.96,12.24,t,152521,291145
2019-01-30,365,366,6.55,32.75,t,152521,353063
2019-02-27,12,15,0,13.21,t,2171,105
2019-01-31,365,366,24.2,24.2,t,152523,292027
2019-02-08,36,44,54.13,54.13,t,152523,291526
2019-02-27,365,366,0,0,t,2171,518
2019-02-27,365,366,0,17.5,t,2171,83923
2019-01-25,365,366,26.95,26.95,t,152561,291432
2019-03-01,16,26,82.85,31.07,t,152523,291290
2019-01-29,365,366,24.47,24.47,t,152559,291750
2019-01-31,56,68,14.58,14.58,t,152529,292051
2019-02-27,36,61,7.35,4.9,t,2503,454
2019-02-27,17,37,6.5,2.6,t,2503,527
2019-02-27,25,43,51,8.5,t,2503,683
2019-01-24,37,65,26,15.6,t,152562,291004
2019-01-24,365,366,4.8,1.6,t,152562,291144
2019-02-25,9,18,454,44,t,152524,290835
2019-02-15,10,12,84,4.2,t,152524,291417
2019-03-01,8,16,585,10,t,152524,292157
2019-02-28,16,27,72.12,28.08,t,152525,290930
2018-12-12,365,366,7.05,28.2,t,152562,292052
2019-02-20,13,21,34.17,20.5,t,152525,291239
2018-12-12,365,366,18.21,18.21,t,152562,296992
2019-01-18,365,366,10.25,20.5,t,152563,291239
2019-02-13,365,366,0,30.88,t,152525,291731
2019-02-22,16,18,135,45,t,152526,291258
2019-01-18,365,366,9.85,19.7,t,152563,291748
2019-02-22,25,46,38,19,t,152526,291887
2019-02-28,29,35,16.77,12.58,t,152529,291855
2019-02-25,14,26,112.73,17.8,t,152530,290859
2019-01-18,63,76,0,0,t,152564,291899
2018-12-13,365,366,10,10,t,152564,291936
2019-01-25,365,366,16,16,t,152561,292187
2019-01-16,365,366,36.76,36.76,t,152567,290851
2019-01-22,365,366,0,0,t,152570,291129
2019-02-18,13,16,0,0,t,1946,6597
2019-02-18,365,366,0,24.2,t,66310,164
2019-02-18,365,366,0,2,t,66310,390
2019-02-18,365,366,0,10.5,t,66310,520
2019-02-18,365,366,0,17.3,t,66310,529
2019-02-18,365,366,0,2.4,t,66310,1317
2019-02-25,13,21,88.5,29.5,t,152530,290883
2019-02-20,26,46,44.67,54,t,152565,291588
2019-02-06,365,366,0,26.56,t,152530,290917
2019-02-20,365,366,12.5,12.5,t,152580,290853
2019-02-27,365,366,0,2.9,t,3444,65
2019-02-27,365,366,0,6.5,t,3444,106
2019-02-08,365,366,0,44.48,t,152533,291157
2019-02-08,21,22,38.55,25.7,t,152533,291960
2019-02-19,47,77,39.6,6.6,t,152570,291586
2019-02-15,59,71,10,10,t,152570,291704
2019-03-01,29,39,46,23,t,152570,291848
2019-01-22,56,68,15.4,3.85,t,152570,291384
2019-02-13,33,57,127.5,4.25,t,152570,291689
2019-02-08,365,366,0,14.59,t,152533,292051
2019-01-18,38,46,39.6,6.6,t,152570,291592
2018-12-17,365,366,28.19,28.19,t,152570,291662
2018-12-17,365,366,0,-21.4,t,152570,291671
2019-01-22,36,59,15.4,3.85,t,152570,292201
2019-01-22,46,67,48.75,3.25,t,152570,292217
2019-02-01,49,59,29.46,29.46,t,152533,291654
2019-01-15,365,366,11.5,11.5,t,152573,291352
2019-02-08,33,56,47.28,40.58,t,152533,292084
2019-02-27,18,21,5.5,5.5,t,3920,282
2019-02-27,14,26,69,11.5,t,3920,641
2019-02-08,63,76,12.6,12.6,t,152539,290853
2019-01-23,28,44,35.88,11.96,t,152613,291778
2019-02-27,365,366,0,17.5,t,4974,2138
2019-01-07,365,366,13.5,13.5,t,152613,291826
2018-12-11,10,13,12.45,2.49,t,152613,291827
2019-01-09,2,11,21.34,10.67,t,152613,291856
2019-01-09,365,366,10.35,10.35,t,152613,291857
2018-12-08,17,21,2.91,2.91,t,152613,291874
2018-12-30,6,12,997.1,38.35,t,152613,291883
2019-01-07,365,366,47.36,11.84,t,152613,291884
2019-01-15,25,31,41.7,20.85,t,152613,291887
2019-02-27,18,24,20.03,5.25,t,8355,458
2019-01-28,25,42,0,0,t,152570,291405
2019-03-01,7,10,124.08,31.02,t,152533,291939
2019-03-01,9,10,36.57,8.44,t,152533,292078
2019-02-15,20,25,30.75,20.5,t,152536,291209
2019-03-01,4,10,165,1.5,t,152537,291011
2019-03-01,21,26,22.95,15.3,t,152537,353067
2019-03-01,7,10,160.5,32.1,t,152539,290970
2019-02-19,30,50,39.6,1.1,t,152570,291336
2019-02-05,365,366,0,-15.37,t,152531,292121
2019-03-01,17,21,73.33,27.5,t,152570,291379
2019-03-01,29,35,21.21,21.21,t,152570,291403
2019-03-01,23,50,114.83,26.5,t,152570,291900
2019-02-22,17,21,79.5,26.5,t,152570,291986
2019-02-20,365,366,21.03,21.03,t,152580,291020
2019-02-26,33,45,7.8,36,t,152580,291030
2019-02-20,365,366,7.5,7.5,t,152580,291082
2019-02-20,365,366,8.75,8.75,t,152580,291088
2019-02-20,365,366,86,21.5,t,152580,291129
2019-02-05,25,35,41.25,23.58,t,152570,291654
2019-01-09,365,366,0,11.8,t,4,683
2019-02-04,26,32,14,14,t,86,641
2019-02-26,10,15,32,8,t,152539,291013
2019-01-14,29,47,6.8,3.4,t,7,4975
2019-01-09,36,60,23.85,7.95,t,7,673
2019-01-09,365,366,0,25.5,t,31,292
2019-02-26,27,40,30.71,13.99,t,53,1144
2019-02-01,28,40,20,15,t,4,2
2019-01-09,365,366,0,8.1,t,44,14533
2019-02-28,19,33,170.06,16.5,t,4,212
2019-02-02,25,46,14.13,5.65,t,7,650
2019-01-09,27,62,39.97,10.9,t,60,56
2019-02-19,36,54,4.4,4.4,t,88,537
2019-02-01,23,28,12.9,12.9,t,4,340
2019-02-19,41,50,5.9,2.95,t,88,1063
2019-01-09,365,366,0,6.15,t,86,198
2019-01-09,365,366,0,3.45,t,86,350
2019-03-01,13,22,57.5,23,t,152539,291939
2019-03-01,8,13,38.5,8.25,t,152539,292078
2019-01-09,365,366,0,32,t,101,167
2019-01-09,365,366,0,0,t,101,518
2019-03-02,15,22,55.12,11.35,t,7,28
2019-02-20,9,13,50.4,12.6,t,90,556
2019-02-21,18,24,35,17.5,t,83,472
2019-03-02,4,10,417.27,15.6,t,7,12123
2019-02-23,16,24,19.4,4.85,t,66,650
2019-02-08,34,37,6.34,6.34,t,180,484
2019-01-09,365,366,0,6,t,131,717
2019-01-09,365,366,0,9.55,t,131,17649
2019-01-09,365,366,0,4.7,t,135,653
2019-01-09,34,40,35.5,35.5,t,144,269
2019-02-27,365,366,0,7.45,t,8947,425
2019-01-29,48,69,11.2,11.2,t,144,110
2019-03-01,32,42,35.3,17.65,t,90,42
2019-02-27,28,47,64.12,11.2,t,21812,187
2019-02-11,24,50,35,21,t,90,529
2019-02-13,27,47,37.5,22.5,t,148,400
2019-02-08,23,28,26.1,26.1,t,152542,291872
2019-03-01,6,10,233,23.3,t,90,400
2019-03-01,51,62,17.2,8.6,t,98,106
2019-02-21,21,26,10.24,10.24,t,152541,291264
2019-03-02,25,45,43.17,18.5,t,99,615
2019-03-01,8,14,138.94,8.4,t,132,467
2019-03-02,6,10,826.76,24.25,t,326,632
2019-02-20,15,20,37.7,7.54,t,152542,290981
2019-02-20,14,24,62.14,31.07,t,152542,291290
2019-01-08,365,366,96,48,t,152576,292007
2019-01-22,365,366,9.95,19.9,t,152577,290968
2019-01-02,365,366,28.5,28.5,t,152577,291760
2019-01-18,365,366,22.46,11.23,t,152578,291092
2018-12-08,3,10,327.45,8.85,t,152613,291890
2018-12-16,29,35,21.84,21.84,t,152613,291896
2019-02-06,17,28,73.75,29.5,t,152544,291751
2019-02-20,17,24,72.5,31.07,t,152542,291860
2019-02-27,12,14,141.6,47.2,t,152544,290835
2019-01-30,27,38,3479,21.3,t,152543,291054
2019-03-01,34,49,3.76,3.76,t,152544,291124
2019-02-18,28,53,6.8,3.4,t,307,67
2019-01-29,20,24,0,42,t,259,81
2019-01-09,365,366,0,18.1,t,190,452
2019-01-09,365,366,0,6.5,t,204,657
2019-01-09,365,366,0,21,t,204,911
2019-02-27,7,12,325.38,28.71,t,152544,291900
2019-03-02,15,26,29.75,5.25,t,341,458
2019-01-09,365,366,0,19,t,233,475
2019-01-16,71,119,24.6,24.6,t,405,280
2019-01-09,365,366,0,3.3,t,260,570
2019-02-27,47,68,29,29,t,42760,204
2019-03-01,15,18,46.43,19.9,t,152544,291953
2019-01-09,365,366,0,28.4,t,316,1943
2019-02-11,23,27,21.87,14.58,t,152544,292051
2019-01-25,7,12,35.1,11.7,t,152578,291863
2019-01-25,365,366,26.62,13.31,t,152578,292064
2019-02-26,23,38,8,4.15,t,262,65
2019-01-09,365,366,0,14.6,t,682,411
2019-02-27,24,29,89.9,5.8,t,62770,88
2019-02-27,25,32,39.53,10.95,t,68617,28
2019-02-02,53,89,13.2,11,t,152544,291966
2019-02-27,68,82,5.5,5.5,t,68617,630
2019-02-13,35,42,17.5,17.5,t,316,515
2019-02-27,365,366,0,29.5,t,68617,3408
2019-02-04,28,34,51.3,51.3,t,152549,290872
2019-02-27,44,53,12,12,t,68834,442
2019-01-25,365,366,8.5,4.25,t,152579,291007
2019-02-27,8,13,285.75,29.56,t,152544,291986
2018-12-11,365,366,19,4.75,t,152578,291197
2019-02-26,5,10,1688.4,27,t,152544,292210
2019-02-23,12,27,36,3.2,t,328,390
2019-02-27,9,10,234.67,22,t,152545,291054
2019-02-27,9,10,32.67,14,t,152545,291235
2019-02-27,14,19,55.5,18.5,t,152545,291953
2019-03-01,7,10,278.67,-44,t,152578,291801
2019-03-01,17,31,100,12.5,t,152578,291836
2019-01-29,31,53,29.2,14.6,t,152579,290933
2019-02-15,35,61,26.67,10,t,152578,292111
2019-01-30,42,69,54,36,t,152545,291451
2019-02-26,23,34,32.6,16.3,t,152579,290912
2019-02-26,365,366,21.35,21.35,t,152579,291209
2019-02-27,14,32,30.45,8.7,t,72986,11
2019-02-27,16,41,6.3,6.3,t,72986,29
2019-02-27,7,19,19,9.5,t,72986,131
2019-02-27,11,22,96.75,21.5,t,72986,400
2019-02-15,365,366,0,-40,t,152580,351581
2019-03-01,365,366,0,28.58,t,152593,291945
2019-03-01,365,366,0,4,t,152668,291007
2019-02-05,27,42,32.73,17,t,152579,290848
2019-02-04,365,366,0,90,t,152549,290965
2019-02-04,22,29,49.72,24.86,t,152549,291119
2019-02-04,12,15,54.13,54.13,t,152549,291526
2019-02-04,365,366,0,39.36,t,152549,291536
2019-02-28,29,36,66,51,t,78767,320
2019-02-28,29,37,22.67,17,t,78767,475
2019-02-04,14,15,52.2,26.1,t,152549,291872
2019-02-25,17,23,67.04,25.14,t,152549,291464
2019-02-04,49,59,29.88,17.58,t,152549,291941
2019-02-04,365,366,0,23.9,t,152549,302609
2019-02-01,365,366,0,31.07,t,152551,290940
2019-02-28,16,33,20.8,5.2,t,78767,479
2019-02-28,23,29,5.25,0.5,t,78767,647
2019-02-08,56,68,11.7,11.7,t,152583,291127
2019-02-28,21,26,16.7,8.35,t,78767,683
2019-02-25,16,17,107.48,53.74,t,152549,291684
2019-02-20,25,33,88.08,44.04,t,152549,291711
2019-02-25,21,26,52.74,26.37,t,152549,291926
2019-02-15,7,12,49.72,24.86,t,152551,291119
2019-02-20,14,20,85.43,25.63,t,152553,291045
2019-02-27,14,28,121.19,25.97,t,152553,291226
2019-02-27,38,60,19.73,3.7,t,152553,291384
2019-02-27,30,42,21.67,13,t,152553,291704
2019-03-02,5,10,576.33,13,t,78767,517
2019-03-02,11,26,69.98,25.99,t,78767,625
2019-02-26,35,53,27.33,20.5,t,152579,291239
2019-02-28,52,63,3.75,3.75,t,152579,291441
2019-02-13,26,35,37,3.7,t,152553,291197
2019-02-13,42,63,19.96,4.99,t,152553,291278
2019-02-13,42,63,26.95,26.95,t,152553,291432
2019-02-27,23,53,52.5,17.5,t,72986,451
2019-01-07,41,50,17.24,17.24,t,152579,291589
2019-02-27,31,88,17.25,11.5,t,72986,460
2019-02-27,12,21,108.8,33,t,72986,526
2019-02-27,23,53,43.75,17.5,t,72986,544
2019-01-29,365,366,23.56,11.78,t,152613,291013
2019-02-27,6,10,150,21,t,72986,584
2019-02-27,16,27,245.3,22.3,t,72986,589
2019-01-30,365,366,26.37,26.37,t,152553,291323
2019-01-29,56,92,12.28,29.94,t,152613,291037
2019-01-31,13,16,43.28,17.8,t,152580,290859
2019-01-31,365,366,23,23,t,152580,290860
2019-01-25,365,366,17.6,8.8,t,152579,292035
2019-02-27,8,10,427.5,57,t,97562,260
2019-02-08,42,61,14.5,14.5,t,152579,292051
2019-02-27,365,366,0,7.75,t,97562,308
2019-02-27,365,366,0,9.4,t,98545,29
2019-02-27,365,366,0,7.1,t,98545,3950
2019-01-08,365,366,3.14,52.33,t,152579,291685
2019-02-27,5,10,0,0,t,114366,203
2019-02-27,17,28,161,23,t,152553,292052
2019-02-20,17,28,56.83,15.5,t,152553,292170
2019-02-28,7,10,315.87,41.2,t,152554,290924
2019-02-28,7,10,370.8,41.2,t,152554,291090
2019-01-07,365,366,4,4,t,152579,292217
2019-01-15,33,40,82,20.2,t,152580,290818
2019-02-20,7,12,113.92,31.07,t,152556,290940
2018-12-27,365,366,16.99,16.99,t,152580,290830
2019-01-24,365,366,56.55,56.55,t,152580,290832
2019-02-27,7,13,40.21,7.54,t,152556,290981
2019-02-27,44,77,49.01,36.76,t,152556,291142
2019-01-24,365,366,9.3,18.6,t,152580,290892
2018-12-14,365,366,7.37,7.37,t,152580,290920
2019-02-27,7,10,113.92,31.07,t,152556,291290
2019-01-23,60,72,8.9,13.5,t,152580,290958
2019-02-27,56,83,81.2,54.13,t,152556,291526
2018-12-13,6,12,37.05,12.35,t,152580,290986
2018-12-31,16,26,24.56,4.25,t,152580,291007
2019-01-18,6,10,182.36,1.88,t,152580,291040
2019-02-26,29,41,31.28,20.85,t,152579,291887
2019-01-15,26,41,70.83,42.5,t,152613,291914
2019-02-26,8,10,108.87,16.33,t,152579,291922
2019-01-30,42,51,34.96,34.96,t,152556,291820
2019-02-26,8,10,91.91,16.22,t,152579,292106
2019-02-21,70,84,35.1,5.85,t,152580,290819
2019-02-05,7,12,16,16,t,152579,291878
2019-02-27,10,20,89.94,14.99,t,142093,4715
2019-02-18,365,366,0,5.2,t,98545,651
2019-02-18,365,366,0,13.8,t,141791,376
2019-02-27,23,49,37.38,14.95,t,143516,31
2019-02-27,28,34,12.4,12.8,t,143516,244
2019-01-29,42,66,29.25,11.7,t,152613,291127
2019-02-06,56,68,26.1,26.1,t,152556,291872
2019-03-01,7,10,56,8.4,t,152558,292078
2019-02-28,21,35,101.2,43.37,t,152580,291157
2019-02-18,365,366,0,21,t,9,584
2019-02-19,21,26,7.55,7.55,t,18,566
2019-02-26,27,36,10.65,7.1,t,75,67
2019-01-14,365,366,0,15,t,196,10707
2019-02-13,365,366,0,10.42,t,152557,291626
2019-02-13,365,366,0,11.45,t,152557,356896
2019-02-13,365,366,0,7.1,t,152557,374898
2019-01-03,20,25,24.29,18.22,t,152580,291128
2019-01-10,365,366,25.45,25.45,t,152580,291133
2018-12-13,6,12,30.9,15.45,t,152580,291135
2019-02-27,12,18,29.8,2.98,t,143516,390
2018-12-13,365,366,95,19,t,152580,291215
2019-02-27,25,33,29.25,6.5,t,143516,650
2018-12-13,365,366,32,16,t,152580,291266
2018-12-13,365,366,84,28,t,152580,291322
2018-12-27,365,366,36,4.5,t,152580,291394
2018-12-31,365,366,30,15,t,152580,291406
2018-12-31,365,366,4.99,4.99,t,152580,291417
2019-01-24,63,76,20,40,t,152580,291421
